mean_times,median_times,max_times,min_times,mean_energies,median_energies,max_energies,min_energies,avg_script_exec_time,e_cores,p_s_cores,p_h_cores
8.889444208145141,8.882781267166138,8.96521544456482,8.84557294845581,1734.59158015,1725.4019165,1780.009949,1706.026062,11.333567881584168,0,5,3
11.700313436985017,11.698134899139404,12.122704982757568,11.310119390487671,1661.9996765,1646.5308535,1735.676147,1622.063965,14.134421288967133,0,6,0
11.478809297084808,11.459635615348816,11.865296125411987,11.269742012023926,1775.38842765,1753.2108764999998,1845.073914,1744.514893,13.924986469745637,0,6,1
9.573811030387878,9.573014974594116,9.620975017547607,9.52028226852417,1790.7913940000003,1784.2347415,1827.847107,1767.46698,11.934208571910858,0,6,2
10.48562046289444,10.542306065559387,10.690922737121582,10.123999118804932,1684.65840755,1670.6529845,1761.950012,1651.27771,12.917130076885224,0,7,0
10.289705991744995,10.283083200454712,10.45161509513855,10.153707265853882,1801.2922332500002,1793.8393555,1834.70813,1772.893005,12.727080547809601,0,7,1
9.770000088214875,9.776239037513733,10.103304862976074,9.510065078735352,1759.0570037999998,1745.0427245,1806.335327,1724.006165,12.202741742134094,0,8,0
142.65902570486068,142.66003227233887,142.6703975200653,142.6387631893158,3320.8426818,3330.862854,3440.545715,3230.780823,149.02877029180527,1,0,0
35.68000329732895,35.659960985183716,35.79229259490967,35.59132766723633,1991.05000295,1982.5446470000002,2093.475586,1915.527222,38.75210500955582,1,0,1
22.205139756202698,22.194905996322632,22.287193775177002,22.13718056678772,1758.0813416,1762.4679565,1818.892334,1704.080566,24.916877388954163,1,0,2
16.178057932853697,16.18185043334961,16.250723838806152,16.092127561569214,1658.9004485500002,1655.5158390000001,1736.662109,1621.353333,18.72115044593811,1,0,3
12.473812913894653,12.458785653114319,12.650541305541992,12.364469528198242,1664.4218505000001,1639.722778,1745.7854,1624.880554,15.008960223197937,1,0,4
10.323567461967468,10.319884538650513,10.390482902526855,10.251911640167236,1690.9569092499999,1674.514984,1775.024536,1662.606506,12.788714921474456,1,0,5
8.983766329288482,8.987621545791626,9.100327968597412,8.892161130905151,1752.153125,1749.7878719999999,1818.286804,1722.84375,11.370115637779236,1,0,6
8.166068732738495,8.174636840820312,8.256924867630005,8.039767026901245,1725.80233465,1724.8230285,1765.247864,1674.764771,10.53048723936081,1,0,7
7.72953222990036,7.728856444358826,7.831828594207764,7.669013261795044,1696.03371895,1686.355713,1747.451355,1664.247986,10.142995858192444,1,0,8
75.1902737379074,82.32116627693176,82.46188402175903,46.40030026435852,2327.8954009999998,2332.9279785,2492.653931,2159.506775,79.61040036678314,1,1,0
25.76343171596527,25.78602945804596,25.908782720565796,25.5461745262146,1793.0782043000004,1793.741638,1894.736267,1723.164246,28.49809150695801,1,1,1
17.3791473031044,17.383192539215088,17.479546070098877,17.298666954040527,1687.1174835000002,1680.1495975,1761.981323,1634.931274,20.027295076847075,1,1,2
13.161418294906616,13.122158885002136,13.337970733642578,13.028966903686523,1636.2414672500001,1623.9124754999998,1706.642944,1605.452759,15.712324368953706,1,1,3
10.592203712463379,10.570091962814331,10.748768091201782,10.53760838508606,1671.304248,1655.308655,1741.585144,1635.613403,13.039890885353088,1,1,4
9.109321641921998,9.094541192054749,9.26471471786499,9.050021648406982,1717.18749695,1704.8513795,1795.572144,1687.614563,11.547283625602722,1,1,5
8.11134090423584,8.092235088348389,8.330101013183594,8.026829242706299,1677.5161498999998,1665.2787170000001,1749.640991,1643.227905,10.488283383846284,1,1,6
7.376555585861206,7.356501460075378,7.539540767669678,7.323598384857178,1598.4322175,1588.7880555000002,1639.961853,1570.876587,9.741781866550445,1,1,7
32.246353363990785,32.212692737579346,32.699828147888184,31.91251492500305,1901.0940064500003,1907.9136965,2013.56427,1827.837891,35.19145917892456,1,2,0
20.413882982730865,20.416860103607178,20.521352529525757,20.22107219696045,1709.8491027999996,1715.7707825,1776.678345,1665.449585,23.047414577007295,1,2,1
14.634820091724396,14.649268388748169,14.774513483047485,14.519059419631958,1671.1161620500002,1643.85672,1750.988647,1637.143311,17.170335578918458,1,2,2
11.472206330299377,11.44926393032074,11.677043676376343,11.353090763092041,1673.9891082,1657.058624,1731.238647,1646.650146,13.88931188583374,1,2,3
9.542294538021087,9.510923504829407,9.749781370162964,9.466631174087524,1714.00939325,1693.7488705,1817.603638,1680.004089,11.950962805747986,1,2,4
8.480126309394837,8.458435297012329,8.640101671218872,8.373405456542969,1694.6759336999999,1684.328583,1735.689819,1665.045959,10.822256469726563,1,2,5
7.620989382266998,7.6052786111831665,7.789304256439209,7.566291570663452,1625.7907989,1614.3036499999998,1707.882996,1595.952026,9.957064521312713,1,2,6
24.301802730560304,24.286978006362915,24.525413036346436,24.11629366874695,1735.4911377,1731.9579775,1814.566528,1682.813477,26.990798580646516,1,3,0
16.340968823432924,16.29850733280182,16.591461181640625,16.19953680038452,1697.61121825,1680.434082,1781.231079,1655.896423,18.866740357875823,1,3,1
12.656149959564209,12.643738627433777,12.787614822387695,12.529635667800903,1693.5135527999998,1681.944946,1748.584045,1655.644409,15.188345527648925,1,3,2
10.295250797271729,10.278321623802185,10.430359601974487,10.219937801361084,1713.3784910999998,1692.835388,1807.25238,1679.4953,12.720208835601806,1,3,3
8.968247616291046,8.959810853004456,9.145233631134033,8.857378482818604,1735.9521606500002,1722.3205565,1823.953674,1708.0802,11.34544266462326,1,3,4
7.9788078427314755,7.957171082496643,8.128104448318481,7.911094665527344,1641.6919738499996,1632.905914,1683.086914,1613.432556,10.344367194175721,1,3,5
19.57424122095108,19.579734921455383,19.777462482452393,19.230452299118042,1666.64191595,1653.1562804999999,1746.065857,1620.700867,22.27284723520279,1,4,0
13.627047777175903,13.596129775047302,13.8413245677948,13.475948095321655,1707.1125152,1687.8336180000001,1794.322083,1669.429504,16.148528349399566,1,4,1
11.064117479324342,11.037096738815308,11.236203908920288,10.960617780685425,1713.9687133000002,1691.960205,1803.953979,1684.759521,13.49318594932556,1,4,2
9.317890322208404,9.312740921974182,9.497086524963379,9.248352527618408,1769.1266725499997,1756.032196,1858.074402,1742.89679,11.757218718528748,1,4,3
8.345284557342529,8.321539521217346,8.496739387512207,8.296472072601318,1711.5457794000001,1702.6988525,1750.832886,1686.350708,10.709974455833436,1,4,4
15.585374629497528,15.54679548740387,15.855303049087524,15.393852710723877,1713.0504945,1700.3932805,1790.524109,1671.532654,18.09741493463516,1,5,0
12.118264174461364,12.089288353919983,12.29873776435852,12.006760120391846,1746.4157135,1725.582977,1850.2948,1710.566406,14.547584867477417,1,5,1
9.96275898218155,9.933990716934204,10.12238335609436,9.896692752838135,1768.07074885,1756.0426635,1832.090149,1728.717834,12.39362565279007,1,5,2
8.789181065559386,8.77350378036499,8.998971939086914,8.714978694915771,1768.92731935,1759.7322695,1847.026062,1732.290833,11.152145302295684,1,5,3
13.294509732723236,13.26851487159729,13.489976644515991,13.186644077301025,1738.7933747000002,1719.1766665,1841.782654,1685.594849,15.793473279476165,1,6,0
10.723811829090119,10.682580590248108,10.926183462142944,10.634146690368652,1759.6357635000004,1738.261505,1826.801636,1727.003174,13.15356650352478,1,6,1
9.227933084964752,9.206658363342285,9.441735982894897,9.16080093383789,1830.9355469000002,1817.2639159999999,1898.456665,1800.355591,11.673946809768676,1,6,2
11.947813034057617,11.933961391448975,12.151806592941284,11.86158013343811,1798.47486885,1794.6018065,1844.200928,1764.682983,14.406989932060242,1,7,0
9.763514244556427,9.73956298828125,9.924872636795044,9.681009292602539,1811.59941105,1796.584259,1874.546082,1783.428345,12.203275513648986,1,7,1
10.520393443107604,10.513329029083252,10.654956102371216,10.448755741119385,1803.305835,1785.096527,1872.189148,1767.782593,12.983096861839295,1,8,0
66.59438474178314,53.432860255241394,82.89139199256897,53.03369688987732,2232.7995361,2236.8990169999997,2389.117004,2104.196594,70.6188514828682,2,0,0
28.916578900814056,28.89587378501892,29.018292903900146,28.846099615097046,1811.1724578499998,1802.9273374999998,1906.807007,1749.730957,31.885865354537962,2,0,1
19.536072933673857,19.5373774766922,19.6001615524292,19.46653914451599,1678.33915705,1678.5563965000001,1753.708862,1620.668884,22.18530991077423,2,0,2
14.705831956863403,14.691778779029846,14.83842921257019,14.542410135269165,1622.80907605,1605.7666325,1695.459229,1591.080566,17.258986485004424,2,0,3
11.614626455307008,11.602600812911987,11.725284337997437,11.528125047683716,1668.769452,1639.6003725,1765.640747,1625.21936,14.096983218193055,2,0,4
9.799633550643922,9.78847360610962,9.901150226593018,9.694996356964111,1704.6274443999998,1690.6312255,1779.103027,1674.98999,12.242736399173737,2,0,5
8.657179045677186,8.645877957344055,8.783386945724487,8.582387447357178,1746.2793182500002,1734.2767334999999,1847.049744,1718.233154,11.105706596374512,2,0,6
7.940553963184357,7.944044589996338,8.08371615409851,7.850215673446655,1708.6805572499998,1701.0947569999998,1753.13208,1676.179077,10.302261066436767,2,0,7
8.075356996059417,8.079894065856934,8.138002157211304,8.020845890045166,1769.27924795,1760.8771665,1827.554016,1743.114929,10.459294593334198,2,0,8
36.06985975503922,36.068963289260864,36.22720956802368,35.96445393562317,1933.6213073,1914.393524,2058.68634,1849.839783,39.023708403110504,2,1,0
22.508325374126436,22.516979694366455,22.596224308013916,22.428403615951538,1734.3171782999998,1738.980255,1811.486084,1672.938843,25.220893144607544,2,1,1
16.278530251979827,16.27958583831787,16.410165786743164,16.191216707229614,1668.5292754500001,1644.191345,1756.550232,1628.862976,18.856628572940828,2,1,2
12.687227344512939,12.684133172035217,12.776169061660767,12.6288902759552,1669.75005185,1644.7862854999998,1753.536804,1637.093384,15.254401445388794,2,1,3
10.581187796592712,10.57737934589386,10.635939359664917,10.535922050476074,1710.3580505500001,1693.816162,1790.625183,1675.941772,13.033225739002228,2,1,4
9.176790070533752,9.180225491523743,9.31574296951294,9.034817218780518,1774.5220886,1762.1589055,1857.773315,1739.213257,11.551212656497956,2,1,5
8.309353053569794,8.303194284439087,8.453374147415161,8.230887413024902,1756.59055175,1739.024811,1834.989319,1729.332458,10.743829810619355,2,1,6
8.014855003356933,8.014920115470886,8.082783937454224,7.92338752746582,1739.4276641499996,1728.6665035,1795.452271,1708.631653,10.382199835777282,2,1,7
27.05364919900894,27.04948341846466,27.17501473426819,26.92574954032898,1778.05061345,1777.9183655000002,1864.516296,1713.78186,29.862711048126222,2,2,0
18.17029161453247,18.185274839401245,18.34338927268982,17.90255331993103,1691.30213915,1682.1450195,1768.269592,1641.291626,20.89656307697296,2,2,1
13.531804883480072,13.523781061172485,13.746957063674927,13.369881629943848,1661.0049743499999,1636.2022705,1758.753601,1615.997314,16.07965738773346,2,2,2
11.042277300357819,11.036969900131226,11.186639070510864,10.962191581726074,1695.3027679499999,1672.7033084999998,1808.417847,1660.340271,13.49871859550476,2,2,3
9.402958750724792,9.3768630027771,9.59634256362915,9.328866243362427,1749.0789306500003,1734.810852,1799.134766,1718.595886,11.777609872817994,2,2,4
8.403802871704102,8.396934866905212,8.574792623519897,8.32800579071045,1742.11558845,1730.7388305,1784.101562,1710.845764,10.842765843868255,2,2,5
7.683706748485565,7.670348644256592,7.854190349578857,7.615750551223755,1669.1323365,1660.1853335,1744.324158,1640.75885,10.038174402713775,2,2,6
21.52676545381546,21.526676297187805,21.624740839004517,21.373749017715454,1679.11448985,1678.037598,1730.085266,1626.27771,24.181539952754974,2,3,0
14.904553246498107,14.888465523719788,15.061282396316528,14.808503150939941,1684.9092041,1665.7808224999999,1777.61731,1649.518616,17.467903363704682,2,3,1
11.888243997097016,11.883649826049805,12.054448127746582,11.763740301132202,1702.5471496999999,1681.8872375,1810.655762,1667.380493,14.337328267097472,2,3,2
9.982181978225707,9.965015172958374,10.133944272994995,9.88090467453003,1738.86091915,1728.9243775,1795.582031,1708.77002,12.425176572799682,2,3,3
8.79969733953476,8.770612835884094,8.950853824615479,8.736094951629639,1764.4221435499999,1749.8697815,1801.612183,1734.690308,11.237337160110474,2,3,4
7.887368595600128,7.864595651626587,8.07470154762268,7.836390972137451,1675.580606,1661.926788,1755.573853,1651.986084,10.255818951129914,2,3,5
17.133441400527953,17.116478443145752,17.436577081680298,16.844584226608276,1677.720926,1673.3958435,1762.733521,1638.234863,19.706310415267943,2,4,0
13.03813807964325,13.037923574447632,13.203846454620361,12.93560242652893,1727.5915070000003,1723.141571,1789.222168,1690.423401,15.565058410167694,2,4,1
10.617242813110352,10.595226764678955,10.776931762695312,10.526782751083374,1737.3724274,1714.3452149999998,1844.830566,1700.526245,13.063117575645446,2,4,2
9.211347448825837,9.186091423034668,9.364320278167725,9.153092384338379,1790.3936065499997,1776.57431,1875.150818,1766.306702,11.580243563652038,2,4,3
8.177566874027253,8.15849757194519,8.335568904876709,8.108475685119629,1725.57587885,1710.1286925,1767.375366,1698.85437,10.618542861938476,2,4,4
14.134428822994233,14.112228989601135,14.31296181678772,14.040907382965088,1711.58414315,1698.9649964999999,1789.035217,1672.490479,16.655745208263397,2,5,0
11.325667095184325,11.31537413597107,11.506348848342896,11.23180341720581,1724.7070006999998,1702.676178,1799.848816,1693.063843,13.779258525371551,2,5,1
9.657306599617005,9.634205102920532,9.832743167877197,9.575783252716064,1812.4157257,1803.7599485,1856.808044,1780.744995,12.094824683666229,2,5,2
8.599407541751862,8.590404272079468,8.715628385543823,8.540305852890015,1755.11972655,1744.339966,1822.76062,1734.958862,10.968898737430573,2,5,3
12.404761481285096,12.390254378318787,12.591044664382935,12.302982568740845,1775.6856902000004,1770.9711000000002,1825.654785,1743.317688,14.857132244110108,2,6,0
10.225904023647308,10.197402238845825,10.455017328262329,10.146221399307251,1793.9915161000001,1775.9359435000001,1888.685242,1761.835144,12.676325106620789,2,6,1
8.997540402412415,8.972554326057434,9.184887170791626,8.908696413040161,1845.7016937,1838.9226684999999,1881.236938,1822.550354,11.367318999767303,2,6,2
10.827845525741576,10.818455338478088,10.956406354904175,10.762919425964355,1780.2552917499997,1769.584259,1835.252136,1750.270691,13.288859403133392,2,7,0
9.343263566493988,9.316108345985413,9.606195211410522,9.248474359512329,1835.1272309999997,1825.185883,1868.734863,1811.029846,11.771720671653748,2,7,1
9.83008270263672,9.809511423110962,9.977085590362549,9.742175340652466,1828.5614166500004,1815.681305,1906.141663,1804.410034,12.2805051445961,2,8,0
41.84477146863937,41.79822516441345,42.439409494400024,41.25122690200806,1946.3775604500001,1942.679138,2054.134827,1848.183594,45.199075162410736,3,0,0
24.118466114997865,24.108463525772095,24.240040063858032,24.023456811904907,1721.6936065500001,1722.3784485,1793.161011,1661.925659,26.867456483840943,3,0,1
17.499485123157502,17.488094091415405,17.56434464454651,17.457338571548462,1635.7136566000001,1610.89093,1713.506714,1596.539551,20.14684201478958,3,0,2
13.214726781845092,13.210537791252136,13.283849716186523,13.105666875839233,1644.65126035,1620.2039184999999,1720.674194,1607.139648,15.779697239398956,3,0,3
10.944785404205323,10.941445350646973,11.034148454666138,10.882150888442993,1656.5613922,1634.6279909999998,1757.287048,1623.8078,13.416861689090728,3,0,4
9.406892168521882,9.406910061836243,9.527984142303467,9.309343576431274,1718.8413238999997,1702.838501,1786.989014,1686.985229,11.86864196062088,3,0,5
8.453547620773316,8.43736743927002,8.622589588165283,8.38247537612915,1751.6198821500002,1741.4196474999999,1832.097351,1718.337708,10.820776557922363,3,0,6
8.187827837467193,8.181115746498108,8.288029432296753,8.13518738746643,1735.8130858499997,1728.2394715,1788.661438,1710.256653,10.553840041160583,3,0,7
8.20448433160782,8.199622988700867,8.259597063064575,8.168723583221436,1768.51742255,1758.31543,1827.207886,1746.861389,10.651967406272888,3,0,8
28.926233863830568,28.877362489700317,29.318315982818604,28.752624034881592,1817.0121122999997,1807.8441465,2002.451782,1736.78009,31.83245379924774,3,1,0
19.282002365589143,19.275320887565613,19.381078004837036,19.203853845596313,1677.6063141000002,1668.44104,1766.013123,1630.253723,22.005650115013122,3,1,1
14.744422852993011,14.733010172843933,14.870778322219849,14.661640405654907,1643.5848267000001,1622.8926084999998,1718.021362,1609.445984,17.296940004825593,3,1,2
11.661867535114288,11.654532551765442,11.71971845626831,11.603102684020996,1671.7989227499997,1662.0027770000002,1732.980042,1632.330505,14.14662926197052,3,1,3
9.975213837623595,9.974832892417908,10.035353660583496,9.931718111038208,1715.19263915,1693.8233945,1812.401245,1682.091919,12.42630422115326,3,1,4
8.794991660118104,8.787870287895203,8.957268953323364,8.710965394973755,1780.2523131500002,1771.0188600000001,1861.947266,1745.731567,11.233230984210968,3,1,5
8.077257442474366,8.07896363735199,8.158134460449219,8.032127380371094,1723.32749635,1711.062073,1785.680847,1704.096802,10.436005926132202,3,1,6
8.230468499660493,8.23061490058899,8.302184343338013,8.188542127609253,1764.3630616000003,1755.5613405,1811.266296,1735.586121,10.596449410915374,3,1,7
22.48410573005676,22.475053906440735,22.596012830734253,22.35076355934143,1702.3380951,1699.2337645,1782.299438,1646.562378,25.20289227962494,3,2,0
16.108029341697694,16.10354793071747,16.17726159095764,16.03971266746521,1681.5785003,1666.139038,1764.490112,1640.653137,18.672605276107788,3,2,1
12.682240629196167,12.694498300552368,12.74370288848877,12.596720695495605,1676.35322265,1674.5508114999998,1738.859558,1641.189148,15.238154661655425,3,2,2
10.653175139427185,10.648988604545593,10.743639469146729,10.611915588378906,1714.83659665,1695.606354,1823.443054,1680.939758,13.105244493484497,3,2,3
9.224017715454101,9.209718465805054,9.341788291931152,9.163739681243896,1777.2267304000002,1762.355713,1832.106873,1745.777283,11.598742973804473,3,2,4
8.333713710308075,8.323258996009827,8.452698945999146,8.290277242660522,1738.6290039500004,1729.2270205,1778.952271,1715.462402,10.77455688714981,3,2,5
8.209113454818725,8.204079747200012,8.297538995742798,8.15950870513916,1749.28726495,1738.8154599999998,1831.341064,1720.179321,10.568681383132935,3,2,6
18.19370038509369,18.1932852268219,18.333579063415527,18.037916898727417,1689.74977105,1686.8837585,1769.039612,1642.524292,20.82598935365677,3,3,0
14.120929396152496,14.116479635238647,14.215479135513306,14.055842399597168,1707.2837157999998,1693.7883299999999,1793.108704,1672.549683,16.689612984657288,3,3,1
11.434640872478486,11.42192029953003,11.511493921279907,11.380512475967407,1720.5561248,1705.0553285,1791.513794,1693.615356,13.90096890926361,3,3,2
9.825630915164947,9.820327162742615,9.902700424194336,9.744478225708008,1769.8225830499996,1760.5471805,1817.14856,1740.399109,12.27128541469574,3,3,3
8.699925827980042,8.688876748085022,8.830726623535156,8.630591630935669,1775.04030155,1762.2716369999998,1840.997375,1740.497498,11.128804779052734,3,3,4
8.009011328220367,7.993209481239319,8.10504150390625,7.953577756881714,1731.1670532,1723.4201050000001,1779.706055,1705.44104,10.38639039993286,3,3,5
15.325383138656616,15.326130151748657,15.43738317489624,15.237570524215698,1706.2755158500004,1687.823517,1794.251465,1656.004822,17.893504047393797,3,4,0
12.162855303287506,12.154248833656311,12.226512432098389,12.118566751480103,1720.3528016499997,1704.54422,1770.618286,1692.582642,14.632866191864014,3,4,1
10.414095556735992,10.396164655685425,10.521876335144043,10.357114315032959,1770.46124265,1754.430359,1846.223083,1735.951111,12.862188494205474,3,4,2
9.168955612182618,9.151520848274231,9.290233612060547,9.128203868865967,1804.79508055,1793.6192325000002,1865.096313,1781.188477,11.53292191028595,3,4,3
8.223198771476746,8.216921925544739,8.328279256820679,8.168452739715576,1748.8073486,1733.618805,1817.312378,1722.466492,10.653103232383728,3,4,4
13.365218925476075,13.35075032711029,13.608326435089111,13.228259801864624,1757.306726,1732.6566465,1847.882446,1714.796509,15.891251313686372,3,5,0
10.948887407779694,10.93828570842743,11.061026096343994,10.864444494247437,1761.20899655,1739.3226015,1836.187073,1722.888489,13.397043454647065,3,5,1
9.629841208457947,9.606682419776917,9.757388353347778,9.55209755897522,1848.7785095999996,1834.8246765,1915.830994,1825.140015,12.073357355594634,3,5,2
8.584336543083191,8.580202102661133,8.747732639312744,8.497698545455933,1794.3203246499997,1782.9959410000001,1878.239258,1774.077087,10.94680151939392,3,5,3
11.472322595119476,11.463956713676453,11.582178831100464,11.366258382797241,1751.5664947500002,1734.7073365,1852.952698,1718.113098,13.938337576389312,3,6,0
9.980452394485473,9.969931960105896,10.117829084396362,9.911263465881348,1831.43013015,1818.3467715000002,1886.668762,1804.901917,12.412129938602448,3,6,1
8.987611758708955,8.973998188972473,9.08067512512207,8.934782981872559,1851.4258025499998,1842.4493405,1908.351624,1829.627319,11.362503492832184,3,6,2
10.35036039352417,10.344217419624329,10.470879316329956,10.212578058242798,1812.30273445,1795.5904540000001,1866.707886,1785.522278,12.800182926654816,3,7,0
9.26147676706314,9.23278272151947,9.520593881607056,9.156824588775635,1880.2457976500002,1873.8356935,1911.432617,1860.195068,11.698373341560364,3,7,1
9.426574909687043,9.416286945343018,9.619548082351685,9.366649627685547,1864.64863275,1856.7525635,1934.517456,1836.603577,11.803741681575776,3,8,0
35.319988226890565,35.34145951271057,35.79291772842407,34.83027386665344,1834.6489776499998,1819.0523680000001,1958.989136,1736.205505,38.67847325801849,4,0,0
21.027504169940947,21.01855218410492,21.115006923675537,20.959617137908936,1654.57633655,1653.776245,1740.080505,1602.855408,23.74171406030655,4,0,1
16.15013860464096,16.15092134475708,16.228776693344116,16.06345009803772,1595.9799804499999,1571.743103,1668.821716,1560.876526,18.72404910326004,4,0,2
12.386048781871796,12.376151323318481,12.471343517303467,12.335875749588013,1627.30168765,1602.7951355,1691.515747,1592.171082,14.866998541355134,4,0,3
10.538880348205566,10.54609477519989,10.57920789718628,10.47929310798645,1663.1926209,1640.1326600000002,1763.398438,1628.38324,13.0213014960289,4,0,4
9.192481923103333,9.119062781333923,10.650820016860962,9.047415733337402,1730.6214203,1714.6919555,1829.480713,1701.179443,11.573956871032715,4,0,5
8.419550800323487,8.406046271324158,8.539700508117676,8.351203441619873,1778.61914365,1773.2019344999999,1815.97522,1750.343994,10.852455186843873,4,0,6
8.486706721782685,8.489923119544983,8.565746068954468,8.43191409111023,1772.4547944500002,1768.1395875,1847.931519,1738.443726,10.851009106636047,4,0,7
8.48942118883133,8.489475011825562,8.542470216751099,8.434124946594238,1793.730893,1786.3708195,1849.480469,1770.765747,10.85413862466812,4,0,8
23.63743382692337,23.642356991767883,23.783869981765747,23.489639282226562,1704.84181815,1695.7906495,1818.705444,1643.313171,26.385631489753724,4,1,0
